1.823388316468337322e-01 -1.141915194749592161e-01 9.212600067299131501e-02
2.959221406319130221e-01 6.524846358344432197e-03 2.078648791883798072e-02
1.140806205656750283e-01 -1.779060404258381578e-01 1.423391431757266568e-01
2.341440545495487857e-01 -8.466200576409697864e-02 4.382693235899581818e-02
1.905496732602129928e-01 -1.508138408104507666e-01 1.031990092975701295e-01
1.057221984657810143e-01 -3.084834660399160544e-01 1.253360822748182946e-01
1.180474051577595773e-01 -2.275154445746483678e-01 1.575801825103653742e-01
1.406540524102826151e-01 -1.243432680928082262e-01 1.141199652996791464e-01
1.199257022588595678e-01 -2.138441249602148764e-01 1.614172751597549305e-01
2.397565851730734110e-01 -1.299736872601528481e-01 8.481853052252198710e-02
1.138257088162402120e-01 -2.534091117540961946e-01 1.789077988797582730e-01
1.180026837982097732e-01 -1.576025431901401097e-01 7.419720762939811809e-02
2.134738421655406615e-01 -5.841056770824925443e-02 7.764075231474791561e-02
2.001379327477321723e-01 -9.322614611792126582e-02 7.747528328441263823e-02
2.196588061913051781e-01 -1.627902208979398468e-01 1.529559939328954954e-01
2.137868916823906229e-01 -1.141423259794542844e-01 8.277923652704233248e-02
1.136065741544451946e-01 -1.659475488821693934e-01 1.486582712801409467e-01
2.423817289786580620e-01 -4.851373083983529649e-02 2.834439768278733049e-02
1.892035603377582031e-01 -8.733187092923193340e-02 5.873256149700935291e-02
1.530150361899014211e-01 -1.813808900628727516e-01 1.366774190566972524e-01
9.019047029406745963e-02 -1.556526919137604381e-01 1.259040435411029890e-01
5.870663317087032596e-02 -2.865565834525530264e-01 1.358053525454721577e-01
1.789355361850790693e-01 -9.297123436848621358e-02 6.820007331374351722e-02
2.398236672123981172e-01 -6.701495728566861376e-02 5.351805097348003720e-02
-2.418887889100196364e-02 -2.357844239554427457e-01 1.568556964856552549e-01
2.389918499247682959e-01 -3.101873498387712133e-02 5.635785730490470297e-02
1.024709556264962185e-01 -1.665468151001393005e-01 6.125484617562935302e-02
nan nan nan
4.583582589238144323e-02 -2.637084408584600692e-01 1.659386046102595269e-01
1.907822243298729070e-01 -4.558895392526567114e-02 7.795827396755278249e-02
1.866678592512733825e-01 -1.501296040093363232e-02 5.614766691501973939e-02
1.935460043500627503e-01 -1.454964711599563976e-01 1.137800829670993358e-01
1.979778910814673498e-01 -5.337047048696488133e-02 8.739000869664671767e-02
3.833605389584726630e-02 -1.883127007931223451e-01 1.390923724723967525e-01
1.854559104074684495e-01 -1.059359565020301236e-01 5.119254027688011771e-02
2.617639662076263196e-01 -1.092408649727748121e-01 3.522701491753169045e-02
-3.237288768865109745e-02 -2.730149557808142502e-01 1.244505993557283308e-01
1.554344617415561736e-01 -1.355817457477223043e-01 1.096433572087248259e-01
1.540302110516864609e-01 -2.607076376326555311e-01 1.472808534060010000e-01
1.187540026386497694e-01 -2.258786428151187409e-01 1.536938963654705115e-01
2.412234457663131604e-01 2.074176655928828758e-02 1.470438302003882446e-02
1.855587695344336208e-01 -1.227288270130535291e-01 1.218254555501434577e-01
1.771332653952142344e-01 -1.293744210421829410e-01 1.128856557760993112e-01
1.618117276133856919e-01 -1.678482066630441472e-01 6.562412300366377016e-02
2.539913939178368718e-01 -8.135262515739724587e-02 4.496285489156580384e-02
2.524663955571821994e-01 -2.645715630977745619e-02 2.130972782557298204e-02
1.945469589383908016e-02 -2.732340904426092676e-01 2.182804838275743120e-01
1.127702847308602596e-01 -2.341207893801828255e-01 1.381890010094870558e-01
2.116894599194960591e-01 -1.448569557183914391e-01 6.408123609918874031e-02
1.466824916776221510e-01 -1.731074385461237597e-01 1.011686595740005218e-01
1.152120709622901362e-01 -1.876195197200973275e-01 1.287259613287079218e-01
1.500768428674668087e-01 -2.592363049034606681e-01 1.736485669966786605e-01
1.224748197532092853e-01 -2.079632661793904269e-01 1.447049030959214333e-01
2.047800098690217840e-01 -6.045433383968434882e-02 6.928680235080839078e-02
2.233170134024948794e-01 -7.338327888558802969e-02 6.562859513961880054e-02
2.280440611069294299e-01 -1.925433414065519377e-01 6.188094520932922032e-02
2.390142106045434200e-01 -2.097387041535251628e-01 1.043438761020503702e-01
1.095861239309003921e-01 -2.358157289071277640e-01 1.589799610642800842e-01
1.648259472470552378e-01 -1.694179263832489568e-01 1.327956050477575867e-01
2.377083469056835430e-01 -1.364046187634420648e-01 6.249809997111923504e-02
1.087856115949557001e-01 -1.736619834045437516e-01 9.990304509873548788e-02
1.970968802983323886e-01 -1.761574352674333821e-01 1.126217997547544064e-01
9.171099651876746250e-02 -2.104631901782353931e-01 1.277242028747878066e-01
1.964976140803624816e-01 -2.734263922886761428e-02 5.989978898126434304e-02
1.089153035376504430e-01 -2.292953546847381618e-01 1.345218495263874325e-01
1.456449561360624312e-01 -2.151276279792998236e-01 1.381129746982519835e-01
1.398803728900677168e-01 -2.613069038506253272e-01 1.363688416758022381e-01
5.464146158777571927e-02 -2.577023622708957684e-01 1.568333358058803251e-01
2.582801722986816095e-01 -7.115168304404271594e-03 1.778568469303326571e-02
1.217592780004093100e-01 -9.835121392235079973e-02 1.102873447862446205e-01
1.218576649914193677e-01 -2.384945383441726685e-01 1.122908616940844484e-01
1.516018412281214811e-01 -2.118271916445099434e-01 1.341014687466174915e-01
6.812047935614451433e-02 -2.430427006104072529e-01 1.206716444737535587e-01
2.128790480835258681e-01 -1.581570880485601294e-01 8.714851335507693697e-02
1.179311296229299533e-01 -1.990726599008514064e-01 1.699456384259387942e-01
1.943107395983676433e-01 -1.180151957164838755e-01 7.243518606312805697e-02
2.023516400454570263e-01 -3.595597307819663191e-02 6.736825602611351549e-02
1.431137271855325022e-01 -1.528710233497507509e-01 1.445483783374964248e-01
1.950710027107174227e-01 -1.588905183451798930e-01 8.609308926969708176e-02
2.108129212723159895e-01 -1.556750525935353957e-01 9.071727784716655807e-02
1.216921959610843818e-01 -1.073983449593148287e-01 6.254729346662415979e-02
1.843504889609937081e-02 -2.362316375509429522e-01 2.073505835535554287e-01
1.698928772840697654e-01 -1.019020898706202855e-01 9.950949713469572910e-02
2.293848980278379024e-02 -2.478815517137167301e-01 6.362955036773398909e-02
2.988245568667076135e-01 -3.314299956250173901e-02 -2.818787292436231162e-02
2.064838936678763393e-01 -2.894903046390328027e-01 1.403803476274369244e-01
1.391379983215379479e-01 -1.494766721599058712e-01 1.325317490264124876e-01
1.026095918411011887e-01 -1.906158508099470017e-01 1.399241897600271567e-01
3.145343666110300695e-02 -2.430516448823171194e-01 2.231148627949289531e-01
1.675137009560101475e-01 -1.362436218690622203e-01 1.075682861256049422e-01
1.316695312766886783e-01 -2.134371605883100265e-01 1.470348859284759946e-01
2.441437505449279843e-01 -5.795440984083948671e-02 4.531168149605566825e-02
1.915559038500880273e-01 -9.737181614820582254e-02 6.940307788563854219e-02
2.525871432279671591e-01 1.642168322675839273e-02 2.261559152443287299e-02
3.790225670821234516e-02 -3.078305341904860049e-01 1.919306587807169673e-01
1.743068754716545765e-01 -1.284218560837679657e-01 8.627197470789683964e-02
1.142058403724153237e-01 -2.411017936059374200e-01 1.619047379788496888e-01
2.046092648371411471e-02 -2.414148431227873537e-01 1.691093490023539425e-01
1.092596580061855338e-01 -1.984018395076012353e-01 1.122506124704895913e-01
1.784927947255341429e-01 -9.860612567178585197e-02 9.860165353583062731e-02
1.697587132054196868e-01 -2.134326884523548018e-01 1.031185108503805958e-01
3.058584228583294262e-02 -1.826778094898226790e-01 1.205687853467886789e-01
9.450160935468687740e-02 -2.776749214459238724e-01 1.697443923079640926e-01
6.724394070896444475e-02 -2.279850188499234209e-01 1.796457013123330670e-01
1.068312881826209981e-01 -2.130436126242699624e-01 1.557063575452201920e-01
1.996817748803221271e-01 -1.455635531992814369e-01 1.002652881110904504e-01
7.849503090615161938e-03 -2.490621956058365893e-01 2.177706603287044018e-01
1.306901335025436595e-01 -1.248530915916783446e-01 1.034315603672302381e-01
2.358345219405386661e-01 -1.244729600355032745e-01 9.039528405840666081e-02
1.652686887066003862e-01 -1.061372026200050334e-01 1.097596327435545888e-01
2.178297025857103275e-01 -1.336274223353874080e-01 8.980048997639158981e-02
2.361967649528935453e-01 -1.006856688908605718e-01 9.968838257289569516e-02
1.005702978456213259e-01 -1.325183326185475907e-01 1.129885149030643854e-01
1.831617046625537704e-01 -9.487189214936117554e-02 1.086997365222196893e-01
2.510084792358524552e-01 2.957423507041212832e-02 2.099220617276791739e-02
1.971952672893422243e-01 -1.360468478870421327e-01 8.083832952257251347e-02
2.906092431173736834e-01 -6.957749118788367215e-02 1.564353157058833571e-02
1.477558043068218918e-01 -2.800272649582535855e-01 1.791492942213282480e-01
2.688612459682104827e-01 -1.282608591893861193e-02 3.079960032208229476e-02
1.593744135179109289e-01 -2.011790359356561142e-01 1.065531112638199301e-01
1.667623821155701513e-01 -8.456361877308693487e-02 7.340563956536316770e-02
2.246049885575347460e-01 -1.061148419402300896e-01 2.754388534684232281e-02
1.821196969850387148e-01 -1.542350248160254123e-01 8.614675490115683565e-02
2.063765624049564984e-01 -1.510106147924708542e-01 1.043796531896901969e-01
1.229622825723044599e-01 -2.344248946251231147e-01 1.113382967356694592e-01
3.386839007680264579e-02 -2.358962273543176724e-01 1.650084003316194814e-01
1.416781715439776601e-01 -2.539681287484710781e-01 1.665557593720493335e-01
7.633579310547866648e-02 -2.076323281187203718e-01 1.470169973846562894e-01
2.619696844615562181e-01 -4.651468606795049199e-02 5.137142571508027805e-02
2.129997957543108278e-01 -6.934941225417839972e-02 6.835659807216873385e-02
2.631279676739011197e-01 -5.382215621841981990e-02 2.792401690301739639e-02
1.743471246952497111e-01 -1.777674042112332431e-01 1.092408649727746178e-01
1.992971711881921237e-01 -1.359082116724372458e-01 1.127604359693595015e-01
2.877426039702188909e-01 -3.475296850630180817e-02 -1.986522791210818678e-02
9.390681527267208395e-02 -1.514712447958358466e-01 1.324244177634923691e-01
-1.826777088658237957e-02 -1.843280276572176191e-01 1.732371304888188079e-01
1.354037647991130910e-01 -2.172563646938794613e-01 1.124965799480143885e-01
1.378992166620029991e-01 -1.136995845199094135e-01 8.213972108547737405e-02
8.865652766150255992e-02 -2.489101429833666113e-01 1.797261997595231975e-01
1.670575430886001023e-01 -1.401254358780018583e-01 9.569923730103595261e-02
2.336208146428138122e-01 -2.504396134799766541e-02 5.790074420937953853e-02
2.645590511795010702e-01 -1.402059343251919887e-01 7.217133004178313826e-02
2.046950392858766232e-01 -1.299334380365575747e-01 7.169728363055326292e-02
1.317813346755636328e-01 -2.683102687561548794e-01 1.307518389163224992e-01
2.188717102632253830e-01 -1.292715619152178808e-01 8.420584789668700276e-02
-5.342770376478900296e-02 -1.752317031247484780e-01 1.330952381567423459e-01
7.506570649425903241e-02 -2.683505179797498474e-01 1.479114245756558976e-01
8.154583149305305589e-02 -2.265226303926385354e-01 1.292581455073529839e-01
2.107011178734410350e-01 -1.208371135040886279e-01 8.739895296855697271e-02
1.095682353870806036e-01 -2.058479458726756584e-01 1.154079404547191240e-01
2.099542711689561525e-01 -7.039141993169337197e-02 8.373627362141215780e-02
2.378022617607384870e-01 -9.321272971005617469e-02 7.014545245416836661e-02
1.246474739617475791e-02 -2.298901487667534271e-01 1.858217210661874397e-01
2.207857844519649504e-01 -9.661155303585589049e-02 7.880350766304766719e-02
-1.017267720787845553e-01 -1.852582319358575813e-01 2.212186771500092297e-01
6.877341120557445286e-02 -2.139246234074048958e-01 2.259993904859037284e-01
1.354305976148431068e-01 -2.261603873802835729e-01 1.370575506128721144e-01
5.917173531019015442e-02 -1.880533169077322486e-01 1.518424320801008698e-01
2.477974856201625720e-01 -9.582892924373100085e-02 4.207832720059124371e-02
2.512768073931523904e-01 -1.146432052064141477e-01 5.074085454542517915e-02
2.702074606410587165e-03 -2.206328273399042195e-01 1.123132223738596003e-01
2.152671686834957132e-01 -5.122831736452014562e-02 6.435403639244391405e-02
1.879781950860881512e-01 -1.107926961491597084e-01 7.229654984852315613e-02
1.991808956533620556e-01 -6.388446211716886092e-02 1.003100094706403309e-02
1.843334042827635688e-01 -1.906561000335420808e-01 9.866873557515566662e-02
1.872537090613783928e-01 -1.451387002835562712e-01 9.927247392908059020e-02
2.256559405069595847e-01 -5.187230494204013442e-02 1.467755020430865087e-02
1.520758876393515369e-01 -1.995601227199461924e-01 8.983179492807659428e-02
7.039679655723918295e-02 -2.419425551654771911e-01 1.582062815440652415e-01
2.679712909131657383e-01 -4.842876025669053813e-02 4.506124188257584068e-02
2.686108063547305580e-01 -2.445363940193762825e-02 2.695356340078248342e-02
1.760331199502844779e-01 -2.102127505647552463e-01 9.116896357862129541e-02
7.075456743363917056e-02 -2.288391968173283941e-01 1.536849520935606450e-01
1.334718020665532912e-01 -2.131509438871899698e-01 1.174427623142439564e-01
5.791506510683541720e-02 -1.646506294552194660e-01 9.622694934372598430e-02
9.894244035800148218e-02 -1.976549928031161862e-01 4.636710558143593286e-02
1.063751303152107308e-01 -1.761484909955233213e-01 1.634520970192797629e-01
2.612138934851613303e-01 -6.888431011485857125e-02 4.781160549490053036e-02
4.894396038110637726e-02 -2.996778303445218894e-01 1.786528871303232069e-01
1.569639322381661817e-01 -2.734263922886743248e-01 1.345397380702073320e-01
1.192056883701049230e-01 -1.850882907695676760e-01 1.123266387817242890e-01
1.315979771014084143e-01 -1.113025196480294243e-01 1.140573553963093317e-01
1.886087662557431877e-01 -1.196743581557888625e-01 6.310183832504395740e-02
2.187412144549383264e-02 -2.195818753904793807e-01 1.569809162923952728e-01
1.177924934083247610e-01 -3.324406983508487179e-01 1.107971682851145306e-01
-6.410269228937304220e-02 -1.790822121820030977e-01 1.092542813806397090e-01
-8.935237189130063040e-02 -2.209637654005742746e-01 2.447913057688119176e-01
8.506540248963778694e-02 -2.182804838275743120e-01 1.533048205373855610e-01
2.531595766302070505e-01 -1.336408387432524991e-01 6.100887869810415337e-02
1.679072489200501561e-01 -1.388777099465569598e-01 6.260095909808410797e-02
2.215594639721800707e-01 -1.019333948223054981e-01 8.477828129892693576e-02
2.270780797406495299e-01 -8.758678267866679135e-02 8.320856157872232040e-02
1.361416672316881904e-01 -1.867206203931424668e-01 1.160429837603290520e-01
2.021861710151218183e-01 -1.206313952501586878e-01 8.670577189553185793e-02
6.074592716635018874e-02 -1.914163631458921100e-01 1.631122146866995637e-01
3.337198298579791000e-02 -1.792387369404282171e-01 1.422183955049414750e-01
1.696513819424998459e-01 -1.426745533723514370e-01 8.750628423147686907e-02
1.096755666500004445e-01 -1.834336004662175112e-01 1.409080596701269561e-01
5.420319226418590652e-02 -1.653393383922896198e-01 1.484659694340759173e-01
2.581326935625849472e-03 -1.894754561414223881e-01 1.694313427911138537e-01
2.142243571403890101e-02 -2.404488617565074815e-01 1.500759383778757783e-01
7.737332864703860835e-02 -2.436464389643319683e-01 1.958616662851617174e-01
9.401861867154703845e-02 -1.606793727271799421e-01 1.030380124031902711e-01
1.878976966388983261e-01 -1.221429772029485189e-01 1.427639960914514339e-01
4.097014197334192254e-02 -1.829550819190327859e-01 1.132210659727242996e-01
1.592223608954408398e-01 -1.670924156866492316e-01 1.044154302773302317e-01
2.151464210127107535e-01 -1.336945043747124473e-01 8.141970719672228518e-02
2.266979481844744182e-01 -6.563753941152884741e-02 4.182788758711101368e-02
1.149258542611701905e-01 -2.619911406517403951e-01 1.541455820969254431e-01
1.420627752361074414e-01 -1.739839771933034407e-01 1.415341587038266291e-01
2.121903391464559085e-01 5.643835575209503116e-03 1.237887232343890150e-02
1.393705493911976401e-01 -1.911167300369070732e-01 1.004262850054706974e-01
1.256187313295740182e-01 -1.565605355126251375e-01 1.077516436997599247e-01
2.375473500113036707e-01 -5.249840397574020295e-02 6.682265543960355658e-02
1.527154030809165786e-01 -1.666720349068792906e-01 1.045943157155301978e-01
nan nan nan
2.319840128832839632e-01 -1.913358646987020906e-01 1.034852259986903805e-01
2.443673573426778933e-01 -4.096476534779620177e-02 5.012369978363516443e-02
-2.609400880783174781e-02 -2.076189117108553917e-01 2.331190309262632099e-01
1.773210951053241224e-01 -1.129974591749742518e-01 7.114721090808828752e-02
1.884835464490031143e-01 -1.290613715253327021e-01 8.403143459444206709e-02
2.037156415117318264e-01 -1.545033529733255695e-01 8.480064197870187948e-02
2.248956773946098053e-01 -6.228790958123407023e-02 5.408154010380990251e-02
2.170023574340353978e-01 -6.203746996775404143e-02 7.698334832936283567e-02
2.176508171475104447e-01 -5.155031115328024410e-02 6.032464189698930057e-02
2.432985168494330441e-01 -6.906319555305853730e-02 6.870542467665841091e-02
2.303248504439792121e-01 -9.447387204936598393e-02 5.155925542519010363e-02
1.147111917353302868e-01 -2.196087082062095630e-01 1.687292174461788863e-01
2.794728207238317275e-02 -2.506050825103112167e-01 2.021047680783411293e-01
2.433432382089828483e-01 1.243253795489904917e-02 1.844308867841833871e-02
2.188091003598553463e-01 -2.648398912550743028e-02 5.358513301280487529e-02
2.238626139890047551e-01 -7.711304027205788392e-02 5.381321194650996037e-02
1.685601807694798726e-01 -1.776690172202232132e-01 1.275542617084981234e-01
1.326757618665634908e-01 -1.296069721118428553e-01 8.635247315508676191e-02
2.315904649192441767e-01 -6.758291855195371067e-02 8.834257365506170689e-02
1.133695509488301667e-01 -2.344785602565830629e-01 1.694358149270690783e-01
2.208349779474700902e-01 -9.201419727411638827e-02 2.235620763904278691e-02
9.750241258049197057e-02 -2.558330094417061162e-01 2.117288046534999135e-01
1.824685235895286972e-01 -1.724232017450086918e-01 9.588706701114617370e-02
-4.341459136154490750e-02 -2.083076206479254622e-01 1.727496676697236333e-01
1.856213794378034354e-01 -1.225096923512583036e-01 6.566884436321406004e-02
1.492226649000620853e-01 -2.363479130857730204e-01 1.095807473053546227e-01
2.260315999271798049e-01 -2.596074921877262673e-02 4.339313517136079296e-02
1.467942950764971055e-01 -2.355787057015126251e-01 1.257027974231282597e-01
2.406018188685683512e-01 -1.046256206672152023e-01 5.920213577228440605e-02
1.740787965379495539e-01 -1.321203125185524130e-01 6.571803785871897785e-02
1.516555068595817346e-01 -1.752406473966586220e-01 1.073983449593148287e-01
1.718919220559547156e-01 -1.852627040718123896e-01 1.014101549155706911e-01
-6.531464113317797526e-02 -2.310484319790982455e-01 1.297903296859978517e-01
1.172604109800801098e-03 -1.782816998460582114e-01 1.419903165712365911e-01
1.680056359110602138e-01 -2.029768345895660020e-01 9.535488283250091734e-02
1.751789419828793104e-01 -2.002041102974661535e-01 1.564129550261101897e-01
1.642311531650404444e-01 -1.562653745395952143e-01 1.219775081726136440e-01
1.271795067778689337e-01 -2.656851249505700063e-01 1.083509099177298318e-01
8.125067052002310497e-02 -1.578529828036201454e-01 1.093392519637848559e-01
2.931359999319482768e-01 -4.569628518818576873e-02 6.157236782843421991e-02
2.023740007252319284e-01 -1.321605617421474643e-01 1.063339766020249127e-01
2.244484637991097653e-01 -8.400460177871230116e-02 9.384777301566611662e-02
2.402753529438532709e-01 -5.483733108020481806e-02 2.974864837265706052e-02
1.533101971629313720e-01 -1.435197870678465437e-01 1.034136718234103247e-01
-1.416235007989274930e-02 -1.741449740876837016e-01 1.644672718810643586e-01
1.692980832020549720e-01 -1.766493702224833928e-01 9.889681450886074476e-02
1.472549250798620424e-01 -2.460971694676718224e-01 1.161726757030241003e-01
1.936130863893874565e-01 -1.102918169221994565e-01 9.315011980668656821e-02
9.553914489624681927e-02 -2.489682807507814788e-01 1.652901448967845077e-01
2.552122870335518101e-01 -8.697410005283180701e-02 5.148770124991023517e-02
1.507610796685816545e-01 -2.369874285273375902e-01 9.514469244261614111e-02
1.076049677028356744e-01 -1.480634771981260978e-01 1.192718659198386544e-01
1.117551098690754419e-01 -2.196757902455342970e-01 9.510444321902107589e-02
2.652075108929761171e-01 -4.364357478484102298e-02 1.558986593912838579e-02
2.294617282046642615e-01 -4.557553751740058695e-02 5.579884031052986804e-02
1.780992467614939123e-01 -1.268923855871578188e-01 7.602631123499281607e-02
2.234556496170998496e-01 -7.980526611696739381e-02 8.509580295173199693e-02
1.936086142534325649e-01 -1.645835474158945100e-01 4.425178527472097695e-02
1.809435252288738027e-01 -1.760635204123785769e-01 9.864190275942569253e-02
2.232901805867648637e-01 -1.285202430747779956e-01 8.136604156526233700e-02
2.024723877162417640e-01 -9.108846513143137313e-02 6.152317433292929516e-02
2.169129147149353454e-01 -7.523921530691289605e-02 3.563397928943673465e-02
2.206471482373602022e-01 -1.839926174605927278e-01 8.015409272145745945e-02
2.568759216088116748e-01 -5.160397678474019229e-02 1.904682703234326577e-02
2.358121612607637640e-01 -3.137650586027704996e-02 6.108043287338421612e-02
2.226685536890200545e-01 -1.496510854621510012e-01 1.136369746165392103e-01
4.652900696540629433e-02 -1.869308107830272569e-01 1.494766721599060655e-01
-5.057081275513741758e-03 -2.324705712127879964e-01 1.679644821978742986e-01
5.840700006188548343e-02 -1.876463525358273987e-01 1.064323635930349565e-01
2.015913769331070249e-01 -1.365835042016422252e-01 8.866009530786657378e-02
1.066166256567808723e-01 -2.172876696455646739e-01 1.608850909811098684e-01
1.562305019415461960e-01 -1.548298188980404833e-01 1.263736178163782364e-01
6.146146891915016397e-02 -2.280297402094736137e-01 1.761171860438383308e-01
2.610618408626912412e-01 -3.735575163211133504e-02 4.055332883993612719e-02
6.440780264790335607e-03 -3.177989252341801296e-01 8.740789724046682529e-02
2.149228142149606224e-01 -8.891053492134660952e-02 4.381351595113092828e-02
2.420284302382131880e-01 -1.153006091917990195e-01 3.711425629054156128e-02
nan nan nan
8.817353697836249893e-02 -2.640259625112650888e-01 1.897080072110821081e-01
1.107041579196503811e-01 -1.857680554347272972e-01 8.789088792360696956e-02
1.503183382090367282e-01 -2.431947532328769535e-01 1.467039478678062447e-01
2.021503939274820194e-01 -1.355951621555873954e-01 6.891561506654336755e-02
1.255427050183393067e-01 -2.189334156770045559e-01 1.321158403825973826e-01
2.266755875046995161e-01 -6.885747729912859716e-02 6.210455200707927503e-02
1.885953498478780688e-01 -4.501652052302555079e-02 6.872778535643354891e-02
2.031387359735368214e-01 -1.726244478629838097e-01 5.806621323971461468e-02
1.314280359351185368e-01 -2.469558195710317150e-01 1.376568168308420215e-01
1.511367390888016526e-01 -1.870783912695423989e-01 1.180151957164838755e-01
1.620934721785507460e-01 -1.871633618526875598e-01 1.275542617084979014e-01
2.141088854711508116e-01 -1.418695689004516036e-01 9.876712256616569652e-02
