idr,sol,conc,unit,chi,mw (g/mol),mol/kg,monomol/kg
GS8,D-Mannitol,0,wt %,0.008477628,182.17,0,0
GS8,D-Mannitol,2,wt %,0.006768439,182.17,0.112028124,0.112028124
GS8,D-Mannitol,4,wt %,0.011165862,182.17,0.228724086,0.228724086
GS8,D-Mannitol,6,wt %,0.009353515,182.17,0.350385833,0.350385833
GS8,D-Mannitol,8,wt %,0.014631301,182.17,0.477337222,0.477337222
GS8,D-Mannitol,10,wt %,0.019527036,182.17,0.609930895,0.609930895
GS8,D-Mannitol,12,wt %,0.015589971,182.17,0.748551553,0.748551553
GS8,Xylitol,0,wt %,0.008477628,152.15,0,0
GS8,Xylitol,4,wt %,0.01323089,152.15,0.273852558,0.273852558
GS8,Xylitol,8,wt %,0.021324444,152.15,0.571518381,0.571518381
GS8,Xylitol,12,wt %,0.02312883,152.15,0.896244735,0.896244735
GS8,Xylitol,16,wt %,0.028188316,152.15,1.251897407,1.251897407
GS8,Xylitol,20,wt %,0.028856932,152.15,1.643115347,1.643115347
GS8,Xylitol,24,wt %,0.023080057,152.15,2.075514122,2.075514122
GS8,Meso-Erythritol,0,wt %,0.008477628,122,0,0
GS8,Meso-Erythritol,4,wt %,0.012776994,122,0.341530055,0.341530055
GS8,Meso-Erythritol,8,wt %,0.022026874,122,0.712758375,0.712758375
GS8,Meso-Erythritol,12,wt %,0.0255966,122,1.117734724,1.117734724
GS8,Meso-Erythritol,16,wt %,0.029842816,122,1.56128025,1.56128025
GS8,Meso-Erythritol,20,wt %,0.032609897,122,2.049180328,2.049180328
GS8,Meso-Erythritol,24,wt %,0.032365089,122,2.588438309,2.588438309
GS8,Myo-Inositol,0,wt %,0.008477628,180.16,0,0
GS8,Myo-Inositol,2,wt %,0.010623577,180.16,0.113277993,0.113277993
GS8,Myo-Inositol,4,wt %,0.008259519,180.16,0.231275903,0.231275903
GS8,Myo-Inositol,6,wt %,0.009534926,180.16,0.354295,0.354295
GS8,Myo-Inositol,8,wt %,0.008892034,180.16,0.482662754,0.482662754
GS8,Myo-Inositol,10,wt %,0.007989164,180.16,0.616735741,0.616735741
GS8,Myo-Inositol,12,wt %,0.002133571,180.16,0.756902955,0.756902955
GS8,Urea,0,M,0.008477628,60.06,0,0
GS8,Urea,0.25,M,0.025496951,60.06,0.25,0.25
GS8,Urea,0.5,M,0.042601575,60.06,0.5,0.5
GS8,Urea,0.75,M,0.056913455,60.06,0.75,0.75
GS8,Urea,1,M,0.071475282,60.06,1,1
GS8,Urea,1.25,M,0.083846684,60.06,1.25,1.25
GS8,Urea,1.5,M,0.09076774,60.06,1.5,1.5
GS8,GuHCl,0,M,0.008477628,95.53,0,0
GS8,GuHCl,0.25,M,0.053153727,95.53,0.25,0.25
GS8,GuHCl,0.5,M,0.079374391,95.53,0.5,0.5
GS8,GuHCl,0.75,M,0.099113436,95.53,0.75,0.75
GS8,GuHCl,1,M,0.120568168,95.53,1,1
GS8,GuHCl,1.25,M,0.136611858,95.53,1.25,1.25
GS8,GuHCl,1.5,M,0.155232674,95.53,1.5,1.5
GS8,NaCl,0,M,-0.040372995,58.44,0,0
GS8,NaCl,0.25,M,0.014359047,58.44,0.25,0.25
GS8,NaCl,0.5,M,0.013433674,58.44,0.5,0.5
GS8,NaCl,0.75,M,0.00064324,58.44,0.75,0.75
GS8,NaCl,1,M,-0.011638218,58.44,1,1
GS8,NaCl,1.25,M,-0.023031841,58.44,1.25,1.25
GS8,NaCl,1.5,M,-0.040550739,58.44,1.5,1.5
GS8,KCl,0,M,-0.040372995,74.55,0,0
GS8,KCl,0.25,M,0.015002348,74.55,0.25,0.25
GS8,KCl,0.5,M,0.018130371,74.55,0.5,0.5
GS8,KCl,0.75,M,0.000355347,74.55,0.75,0.75
GS8,KCl,1,M,-0.010362725,74.55,1,1
GS8,KCl,1.25,M,-0.027335577,74.55,1.25,1.25
GS8,KCl,1.5,M,-0.044693937,74.55,1.5,1.5
GS16,Ficoll,0,wt %,0.005938149,70000,0,0
GS16,Ficoll,4,wt %,-0.011202461,70000,0.000595238,0.121832359
GS16,Ficoll,8,wt %,-0.029347355,70000,0.001242236,0.254258835
GS16,Ficoll,12,wt %,-0.04892733,70000,0.001948052,0.398724083
GS16,Ficoll,16,wt %,-0.055515812,70000,0.002721088,0.556947925
GS16,Ficoll,20,wt %,-0.078553317,70000,0.003571429,0.730994152
GS16,Ficoll,24,wt %,-0.097584555,70000,0.004511278,0.923361034
GS16,D-Sorbitol,0,wt %,0.005938149,182.17,0,0
GS16,D-Sorbitol,4,wt %,0.023151924,182.17,0.228724086,0.228724086
GS16,D-Sorbitol,8,wt %,0.025729947,182.17,0.477337222,0.477337222
GS16,D-Sorbitol,12,wt %,0.027692241,182.17,0.748551553,0.748551553
GS16,D-Sorbitol,16,wt %,0.031088591,182.17,1.04559582,1.04559582
GS16,D-Sorbitol,20,wt %,0.027956991,182.17,1.372344513,1.372344513
GS16,D-Sorbitol,24,wt %,0.023535689,182.17,1.733487806,1.733487806
GS16,Glycerol,0,wt %,0.005938149,92,0,0
GS16,Glycerol,4,wt %,0.026294101,92,0.452898551,0.452898551
GS16,Glycerol,8,wt %,0.031307266,92,0.945179584,0.945179584
GS16,Glycerol,12,wt %,0.042635628,92,1.482213439,1.482213439
GS16,Glycerol,16,wt %,0.044127862,92,2.070393375,2.070393375
GS16,Glycerol,20,wt %,0.052660474,92,2.717391304,2.717391304
GS16,Glycerol,24,wt %,0.05839864,92,3.432494279,3.432494279
GS16,PEG200,0,wt %,0.005938149,200,0,0
GS16,PEG200,4,wt %,0.026661783,200,0.208333333,0.946969697
GS16,PEG200,8,wt %,0.019876409,200,0.434782609,1.976284585
GS16,PEG200,12,wt %,0.022179272,200,0.681818182,3.099173554
GS16,PEG200,16,wt %,0.024212871,200,0.952380952,4.329004329
GS16,PEG200,20,wt %,0.024936484,200,1.25,5.681818182
GS16,PEG200,24,wt %,0.025907046,200,1.578947368,7.177033493
GS16,PEG1500,0,wt %,0.005938149,1500,0,0
GS16,PEG1500,4,wt %,0.003882431,1500,0.027777778,0.946969697
GS16,PEG1500,8,wt %,-0.008454898,1500,0.057971014,1.976284585
GS16,PEG1500,12,wt %,-0.016670289,1500,0.090909091,3.099173554
GS16,PEG1500,16,wt %,-0.028585454,1500,0.126984127,4.329004329
GS16,PEG1500,20,wt %,-0.039635355,1500,0.166666667,5.681818182
GS16,PEG1500,24,wt %,-0.055029873,1500,0.210526316,7.177033493
GS16,PEG4000,0,wt %,0.005938149,4000,0,0
GS16,PEG4000,4,wt %,-0.009620101,4000,0.010416667,0.946969697
GS16,PEG4000,8,wt %,-0.026701355,4000,0.02173913,1.976284585
GS16,PEG4000,12,wt %,-0.043148769,4000,0.034090909,3.099173554
GS16,PEG4000,16,wt %,-0.058865733,4000,0.047619048,4.329004329
GS16,PEG4000,20,wt %,-0.120746013,4000,0.0625,5.681818182
GS16,PEG4000,24,wt %,-0.24162963,4000,0.078947368,7.177033493
GS16,PEG8000,0,wt %,0.005938149,8000,0,0
GS16,PEG8000,4,wt %,-0.009590044,8000,0.005208333,0.946969697
GS16,PEG8000,8,wt %,-0.029464359,8000,0.010869565,1.976284585
GS16,PEG8000,12,wt %,-0.043418724,8000,0.017045455,3.099173554
GS16,PEG8000,16,wt %,-0.056252918,8000,0.023809524,4.329004329
GS16,PEG8000,20,wt %,-0.140365356,8000,0.03125,5.681818182
GS16,PEG8000,24,wt %,-0.281192325,8000,0.039473684,7.177033493
GS16,Sucrose,0,wt %,0.005938149,342.3,0,0
GS16,Sucrose,4,wt %,0.024464676,342.3,0.121725582,0.121725582
GS16,Sucrose,8,wt %,0.035007178,342.3,0.254035997,0.254035997
GS16,Sucrose,12,wt %,0.044670896,342.3,0.398374632,0.398374632
GS16,Sucrose,16,wt %,0.053557436,342.3,0.556459803,0.556459803
GS16,Sucrose,20,wt %,0.05770617,342.3,0.730353491,0.730353491
GS16,Sucrose,24,wt %,0.064246066,342.3,0.922551778,0.922551778
GS16,L(+)-Arabinose,0,wt %,0.005938149,150.13,0,0
GS16,L(+)-Arabinose,4,wt %,0.027891459,150.13,0.277537245,0.277537245
GS16,L(+)-Arabinose,8,wt %,0.03535553,150.13,0.579208165,0.579208165
GS16,L(+)-Arabinose,12,wt %,0.04615467,150.13,0.908303713,0.908303713
GS16,L(+)-Arabinose,16,wt %,0.050216496,150.13,1.268741694,1.268741694
GS16,L(+)-Arabinose,20,wt %,0.058223387,150.13,1.665223473,1.665223473
GS16,L(+)-Arabinose,24,wt %,0.064978176,150.13,2.103440176,2.103440176
GS16,Dextran,0,wt %,0.005938149,20000,0,0
GS16,Dextran,4,wt %,-0.006704261,20000,0.002083333,0.231481481
GS16,Dextran,8,wt %,-0.032549541,20000,0.004347826,0.483091787
GS16,Dextran,12,wt %,-0.056454268,20000,0.006818182,0.757575758
GS16,Dextran,16,wt %,-0.074682282,20000,0.00952381,1.058201058
GS16,Dextran,20,wt %,-0.085246291,20000,0.0125,1.388888889
GS16,Dextran,24,wt %,-0.117097803,20000,0.015789474,1.754385965
GS16,EG,0,wt %,0.005938149,62,0,0
GS16,EG,4,wt %,0.011588013,62,0.672043011,0.672043011
GS16,EG,8,wt %,0.005693553,62,1.402524544,1.402524544
GS16,EG,12,wt %,0.004515649,62,2.19941349,2.19941349
GS16,EG,16,wt %,0.013984584,62,3.072196621,3.072196621
GS16,EG,20,wt %,0.008807253,62,4.032258065,4.032258065
GS16,EG,24,wt %,0.015238064,62,5.093378608,5.093378608
GS16,PEG400,0,wt %,0.005938149,400,0,0
GS16,PEG400,4,wt %,0.018050874,400,0.104166667,0.946969697
GS16,PEG400,8,wt %,0.015246217,400,0.217391304,1.976284585
GS16,PEG400,12,wt %,0.02011028,400,0.340909091,3.099173554
GS16,PEG400,16,wt %,0.015766656,400,0.476190476,4.329004329
GS16,PEG400,20,wt %,0.016816444,400,0.625,5.681818182
GS16,PEG400,24,wt %,0.015976684,400,0.789473684,7.177033493
GS16,PEG2000,0,wt %,0.005938149,2000,0,0
GS16,PEG2000,4,wt %,-0.001131986,2000,0.020833333,0.946969697
GS16,PEG2000,8,wt %,-0.015878508,2000,0.043478261,1.976284585
GS16,PEG2000,12,wt %,-0.026128375,2000,0.068181818,3.099173554
GS16,PEG2000,16,wt %,-0.03326474,2000,0.095238095,4.329004329
GS16,PEG2000,20,wt %,-0.04709851,2000,0.125,5.681818182
GS16,PEG2000,24,wt %,-0.058252273,2000,0.157894737,7.177033493
GS16,PEG6000,0,wt %,0.005938149,6000,0,0
GS16,PEG6000,4,wt %,-0.011403368,6000,0.006944444,0.946969697
GS16,PEG6000,8,wt %,-0.027722124,6000,0.014492754,1.976284585
GS16,PEG6000,12,wt %,-0.043868922,6000,0.022727273,3.099173554
GS16,PEG6000,16,wt %,-0.056624138,6000,0.031746032,4.329004329
GS16,PEG6000,20,wt %,-0.083804816,6000,0.041666667,5.681818182
GS16,PEG6000,24,wt %,-0.21862051,6000,0.052631579,7.177033493
GS16,PEG10000,0,wt %,0.005938149,10000,0,0
GS16,PEG10000,4,wt %,-0.013295047,10000,0.004166667,0.946969697
GS16,PEG10000,8,wt %,-0.033334868,10000,0.008695652,1.976284585
GS16,PEG10000,12,wt %,-0.049571084,10000,0.013636364,3.099173554
GS16,PEG10000,16,wt %,-0.068842667,10000,0.019047619,4.329004329
GS16,PEG10000,20,wt %,-0.160266883,10000,0.025,5.681818182
GS16,PEG10000,24,wt %,-0.332114265,10000,0.031578947,7.177033493
GS16,L-Proline,0,wt %,0.005938149,115.13,0,0
GS16,L-Proline,4,wt %,0.024217135,115.13,0.361909725,0.361909725
GS16,L-Proline,8,wt %,0.031763618,115.13,0.755289861,0.755289861
GS16,L-Proline,12,wt %,0.032125185,115.13,1.184431828,1.184431828
GS16,L-Proline,16,wt %,0.041600625,115.13,1.654444458,1.654444458
GS16,L-Proline,20,wt %,0.046804558,115.13,2.171458351,2.171458351
GS16,L-Proline,24,wt %,0.044135593,115.13,2.74289476,2.74289476
GS16,Glycine,0,wt %,0.005938149,75.07,0,0
GS16,Glycine,2,wt %,0.007106562,75.07,0.271855112,0.271855112
GS16,Glycine,4,wt %,-0.005869775,75.07,0.555037521,0.555037521
GS16,Glycine,6,wt %,-0.020767409,75.07,0.850270244,0.850270244
GS16,Glycine,8,wt %,-0.034377712,75.07,1.158339173,1.158339173
GS16,Glycine,10,wt %,-0.054944523,75.07,1.480100055,1.480100055
GS16,Glycine,12,wt %,-0.072100316,75.07,1.816486431,1.816486431
GS16,Tricine,0,wt %,0.005938149,179.17,0,0
GS16,Tricine,4,wt %,0.052146867,179.17,0.232553813,0.232553813
GS16,Tricine,8,wt %,0.065548624,179.17,0.485329697,0.485329697
GS16,Tricine,12,wt %,0.097998288,179.17,0.761085206,0.761085206
GS16,Tricine,16,wt %,0.113271179,179.17,1.063103145,1.063103145
GS16,Tricine,20,wt %,0.136473848,179.17,1.395322878,1.395322878
GS16,Tricine,24,wt %,0.139055964,179.17,1.762513109,1.762513109
GS16,Sarcosine,0,wt %,0.005938149,89.09,0,0
GS16,Sarcosine,4,wt %,0.00346557,89.09,0.467691847,0.467691847
GS16,Sarcosine,8,wt %,-0.010929918,89.09,0.976052551,0.976052551
GS16,Sarcosine,12,wt %,-0.036267351,89.09,1.530627864,1.530627864
GS16,Sarcosine,16,wt %,-0.05858021,89.09,2.138019873,2.138019873
GS16,Sarcosine,20,wt %,-0.092866665,89.09,2.806151083,2.806151083
GS16,Sarcosine,24,wt %,-0.120404539,89.09,3.544611895,3.544611895
GS16,BetaineH2O,0,wt %,0.005938149,135.17,0,0
GS16,BetaineH2O,4,wt %,0.016327703,135.17,0.308253804,0.308253804
GS16,BetaineH2O,8,wt %,0.025554787,135.17,0.643312286,0.643312286
GS16,BetaineH2O,12,wt %,0.020101204,135.17,1.008830631,1.008830631
GS16,BetaineH2O,16,wt %,0.023090419,135.17,1.409160246,1.409160246
GS16,BetaineH2O,20,wt %,0.025103433,135.17,1.849522823,1.849522823
GS16,BetaineH2O,24,wt %,0.023451172,135.17,2.336239356,2.336239356
GS16,L-Tryptophan,0,wt %,0.005938149,204.23,0,0
GS16,L-Tryptophan,0.2,wt %,-0.037695274,204.23,0.009812506,0.009812506
GS16,L-Tryptophan,0.4,wt %,-0.059554726,204.23,0.019664419,0.019664419
GS16,L-Tryptophan,0.6,wt %,-0.064686299,204.23,0.029555978,0.029555978
GS16,L-Tryptophan,0.8,wt %,-0.063198656,204.23,0.039487422,0.039487422
GS16,L-Tryptophan,1,wt %,-0.054939042,204.23,0.049458993,0.049458993
GS16,L-Tryptophan,1.2,wt %,-0.050627846,204.23,0.059470935,0.059470935
GS16,D-Galactose,0,wt %,0.005938149,180.16,0,0
GS16,D-Galactose,4,wt %,0.005843521,180.16,0.231275903,0.231275903
GS16,D-Galactose,8,wt %,0.03776531,180.16,0.482662754,0.482662754
GS16,D-Galactose,12,wt %,0.048708443,180.16,0.756902955,0.756902955
GS16,D-Galactose,16,wt %,0.064807853,180.16,1.05726127,1.05726127
GS16,D-Galactose,20,wt %,0.067865076,180.16,1.387655417,1.387655417
GS16,D-Galactose,24,wt %,0.072789772,180.16,1.752827896,1.752827896
GS16,Trehalose2H2O,0,wt %,0.005938149,378.33,0,0
GS16,Trehalose2H2O,4,wt %,0.013430197,378.33,0.110133129,0.110133129
GS16,Trehalose2H2O,8,wt %,0.016969545,378.33,0.229843052,0.229843052
GS16,Trehalose2H2O,12,wt %,0.022223464,378.33,0.360435695,0.360435695
GS16,Trehalose2H2O,16,wt %,0.026982199,378.33,0.503465732,0.503465732
GS16,Trehalose2H2O,20,wt %,0.029839543,378.33,0.660798774,0.660798774
GS16,Trehalose2H2O,24,wt %,0.03004787,378.33,0.834693188,0.834693188
GS16,D-Mannitol,0,wt %,0.005938149,182.17,0,0
GS16,D-Mannitol,2,wt %,0.011410374,182.17,0.112028124,0.112028124
GS16,D-Mannitol,4,wt %,0.011930742,182.17,0.228724086,0.228724086
GS16,D-Mannitol,6,wt %,0.012914256,182.17,0.350385833,0.350385833
GS16,D-Mannitol,8,wt %,0.017708828,182.17,0.477337222,0.477337222
GS16,D-Mannitol,10,wt %,0.019684152,182.17,0.609930895,0.609930895
GS16,D-Mannitol,12,wt %,0.019516849,182.17,0.748551553,0.748551553
GS16,Xylitol,0,wt %,0.005938149,152.15,0,0
GS16,Xylitol,4,wt %,0.019778857,152.15,0.273852558,0.273852558
GS16,Xylitol,8,wt %,0.025552575,152.15,0.571518381,0.571518381
GS16,Xylitol,12,wt %,0.031093923,152.15,0.896244735,0.896244735
GS16,Xylitol,16,wt %,0.037944481,152.15,1.251897407,1.251897407
GS16,Xylitol,20,wt %,0.04060684,152.15,1.643115347,1.643115347
GS16,Xylitol,24,wt %,0.034199109,152.15,2.075514122,2.075514122
GS16,Meso-Erythritol,0,wt %,0.005938149,122,0,0
GS16,Meso-Erythritol,4,wt %,0.019676332,122,0.341530055,0.341530055
GS16,Meso-Erythritol,8,wt %,0.027139036,122,0.712758375,0.712758375
GS16,Meso-Erythritol,12,wt %,0.035041115,122,1.117734724,1.117734724
GS16,Meso-Erythritol,16,wt %,0.036188099,122,1.56128025,1.56128025
GS16,Meso-Erythritol,20,wt %,0.041219122,122,2.049180328,2.049180328
GS16,Meso-Erythritol,24,wt %,0.048291667,122,2.588438309,2.588438309
GS16,Myo-Inositol,0,wt %,0.005938149,180.16,0,0
GS16,Myo-Inositol,2,wt %,0.014999059,180.16,0.113277993,0.113277993
GS16,Myo-Inositol,4,wt %,0.015567699,180.16,0.231275903,0.231275903
GS16,Myo-Inositol,6,wt %,0.015391707,180.16,0.354295,0.354295
GS16,Myo-Inositol,8,wt %,0.018174874,180.16,0.482662754,0.482662754
GS16,Myo-Inositol,10,wt %,0.01610282,180.16,0.616735741,0.616735741
GS16,Myo-Inositol,12,wt %,0.011694245,180.16,0.756902955,0.756902955
GS16,Urea,0,M,0.005938149,60.06,0,0
GS16,Urea,0.25,M,0.032405725,60.06,0.25,0.25
GS16,Urea,0.5,M,0.050598916,60.06,0.5,0.5
GS16,Urea,0.75,M,0.06628056,60.06,0.75,0.75
GS16,Urea,1,M,0.082826709,60.06,1,1
GS16,Urea,1.25,M,0.093695229,60.06,1.25,1.25
GS16,Urea,1.5,M,0.105955586,60.06,1.5,1.5
GS16,GuHCl,0,M,0.005938149,95.53,0,0
GS16,GuHCl,0.25,M,0.066644314,95.53,0.25,0.25
GS16,GuHCl,0.5,M,0.096099471,95.53,0.5,0.5
GS16,GuHCl,0.75,M,0.119121893,95.53,0.75,0.75
GS16,GuHCl,1,M,0.144580715,95.53,1,1
GS16,GuHCl,1.25,M,0.161043268,95.53,1.25,1.25
GS16,GuHCl,1.5,M,0.179784672,95.53,1.5,1.5
GS16,NaCl,0,M,-0.036566922,58.44,0,0
GS16,NaCl,0.25,M,0.025074666,58.44,0.25,0.25
GS16,NaCl,0.5,M,0.022762087,58.44,0.5,0.5
GS16,NaCl,0.75,M,0.012712713,58.44,0.75,0.75
GS16,NaCl,1,M,-0.007166313,58.44,1,1
GS16,NaCl,1.25,M,-0.018954005,58.44,1.25,1.25
GS16,NaCl,1.5,M,-0.037486241,58.44,1.5,1.5
GS16,KCl,0,M,-0.036566922,74.55,0,0
GS16,KCl,0.25,M,0.028902042,74.55,0.25,0.25
GS16,KCl,0.5,M,0.019905172,74.55,0.5,0.5
GS16,KCl,0.75,M,0.006447241,74.55,0.75,0.75
GS16,KCl,1,M,-0.009778131,74.55,1,1
GS16,KCl,1.25,M,-0.023761388,74.55,1.25,1.25
GS16,KCl,1.5,M,-0.052025966,74.55,1.5,1.5
GS24,Ficoll,0,wt %,0.004990835,70000,0,0
GS24,Ficoll,4,wt %,-0.013796173,70000,0.000595238,0.121832359
GS24,Ficoll,8,wt %,-0.035169613,70000,0.001242236,0.254258835
GS24,Ficoll,12,wt %,-0.055645552,70000,0.001948052,0.398724083
GS24,Ficoll,16,wt %,-0.067156069,70000,0.002721088,0.556947925
GS24,Ficoll,20,wt %,-0.086945512,70000,0.003571429,0.730994152
GS24,Ficoll,24,wt %,-0.1157088,70000,0.004511278,0.923361034
GS24,D-Sorbitol,0,wt %,0.004990835,182.17,0,0
GS24,D-Sorbitol,4,wt %,0.016458651,182.17,0.228724086,0.228724086
GS24,D-Sorbitol,8,wt %,0.02602357,182.17,0.477337222,0.477337222
GS24,D-Sorbitol,12,wt %,0.02520098,182.17,0.748551553,0.748551553
GS24,D-Sorbitol,16,wt %,0.027074976,182.17,1.04559582,1.04559582
GS24,D-Sorbitol,20,wt %,0.024147438,182.17,1.372344513,1.372344513
GS24,D-Sorbitol,24,wt %,0.017679654,182.17,1.733487806,1.733487806
GS24,Glycerol,0,wt %,0.004990835,92,0,0
GS24,Glycerol,4,wt %,0.022625985,92,0.452898551,0.452898551
GS24,Glycerol,8,wt %,0.02983566,92,0.945179584,0.945179584
GS24,Glycerol,12,wt %,0.033096714,92,1.482213439,1.482213439
GS24,Glycerol,16,wt %,0.042042583,92,2.070393375,2.070393375
GS24,Glycerol,20,wt %,0.04566367,92,2.717391304,2.717391304
GS24,Glycerol,24,wt %,0.050309804,92,3.432494279,3.432494279
GS24,PEG200,0,wt %,0.004990835,200,0,0
GS24,PEG200,4,wt %,0.010985527,200,0.208333333,0.946969697
GS24,PEG200,8,wt %,0.010325012,200,0.434782609,1.976284585
GS24,PEG200,12,wt %,0.012068979,200,0.681818182,3.099173554
GS24,PEG200,16,wt %,0.014016003,200,0.952380952,4.329004329
GS24,PEG200,20,wt %,0.014466894,200,1.25,5.681818182
GS24,PEG200,24,wt %,0.015500986,200,1.578947368,7.177033493
GS24,PEG1500,0,wt %,0.004990835,1500,0,0
GS24,PEG1500,4,wt %,-0.007017597,1500,0.027777778,0.946969697
GS24,PEG1500,8,wt %,-0.022683794,1500,0.057971014,1.976284585
GS24,PEG1500,12,wt %,-0.032688794,1500,0.090909091,3.099173554
GS24,PEG1500,16,wt %,-0.047318141,1500,0.126984127,4.329004329
GS24,PEG1500,20,wt %,-0.062872347,1500,0.166666667,5.681818182
GS24,PEG1500,24,wt %,-0.081970355,1500,0.210526316,7.177033493
GS24,PEG4000,0,wt %,0.004990835,4000,0,0
GS24,PEG4000,4,wt %,-0.022983481,4000,0.010416667,0.946969697
GS24,PEG4000,8,wt %,-0.043663502,4000,0.02173913,1.976284585
GS24,PEG4000,12,wt %,-0.059962511,4000,0.034090909,3.099173554
GS24,PEG4000,16,wt %,-0.079425041,4000,0.047619048,4.329004329
GS24,PEG4000,20,wt %,-0.171751985,4000,0.0625,5.681818182
GS24,PEG4000,24,wt %,-0.315344519,4000,0.078947368,7.177033493
GS24,PEG8000,0,wt %,0.004990835,8000,0,0
GS24,PEG8000,4,wt %,-0.022289334,8000,0.005208333,0.946969697
GS24,PEG8000,8,wt %,-0.045577716,8000,0.010869565,1.976284585
GS24,PEG8000,12,wt %,-0.060931405,8000,0.017045455,3.099173554
GS24,PEG8000,16,wt %,-0.076799828,8000,0.023809524,4.329004329
GS24,PEG8000,20,wt %,-0.200117542,8000,0.03125,5.681818182
GS24,PEG8000,24,wt %,-0.373676445,8000,0.039473684,7.177033493
GS24,Sucrose,0,wt %,0.004990835,342.3,0,0
GS24,Sucrose,4,wt %,0.014986375,342.3,0.121725582,0.121725582
GS24,Sucrose,8,wt %,0.030138032,342.3,0.254035997,0.254035997
GS24,Sucrose,12,wt %,0.036664719,342.3,0.398374632,0.398374632
GS24,Sucrose,16,wt %,0.04999792,342.3,0.556459803,0.556459803
GS24,Sucrose,20,wt %,0.056445108,342.3,0.730353491,0.730353491
GS24,Sucrose,24,wt %,0.057773217,342.3,0.922551778,0.922551778
GS24,L(+)-Arabinose,0,wt %,0.004990835,150.13,0,0
GS24,L(+)-Arabinose,4,wt %,0.01857861,150.13,0.277537245,0.277537245
GS24,L(+)-Arabinose,8,wt %,0.032871145,150.13,0.579208165,0.579208165
GS24,L(+)-Arabinose,12,wt %,0.045983332,150.13,0.908303713,0.908303713
GS24,L(+)-Arabinose,16,wt %,0.049934776,150.13,1.268741694,1.268741694
GS24,L(+)-Arabinose,20,wt %,0.060317942,150.13,1.665223473,1.665223473
GS24,L(+)-Arabinose,24,wt %,0.076774905,150.13,2.103440176,2.103440176
GS24,Dextran,0,wt %,0.004990835,20000,0,0
GS24,Dextran,4,wt %,-0.023229115,20000,0.002083333,0.231481481
GS24,Dextran,8,wt %,-0.036792966,20000,0.004347826,0.483091787
GS24,Dextran,12,wt %,-0.069087092,20000,0.006818182,0.757575758
GS24,Dextran,16,wt %,-0.084551002,20000,0.00952381,1.058201058
GS24,Dextran,20,wt %,-0.089105967,20000,0.0125,1.388888889
GS24,Dextran,24,wt %,-0.126522447,20000,0.015789474,1.754385965
GS24,EG,0,wt %,0.004990835,62,0,0
GS24,EG,4,wt %,0.002089329,62,0.672043011,0.672043011
GS24,EG,8,wt %,-0.001483822,62,1.402524544,1.402524544
GS24,EG,12,wt %,-0.004749938,62,2.19941349,2.19941349
GS24,EG,16,wt %,-0.005215005,62,3.072196621,3.072196621
GS24,EG,20,wt %,-0.002224835,62,4.032258065,4.032258065
GS24,EG,24,wt %,0.005625754,62,5.093378608,5.093378608
GS24,PEG400,0,wt %,0.004990835,400,0,0
GS24,PEG400,4,wt %,0.009164547,400,0.104166667,0.946969697
GS24,PEG400,8,wt %,0.005638399,400,0.217391304,1.976284585
GS24,PEG400,12,wt %,0.004833529,400,0.340909091,3.099173554
GS24,PEG400,16,wt %,0.007217431,400,0.476190476,4.329004329
GS24,PEG400,20,wt %,-0.000136231,400,0.625,5.681818182
GS24,PEG400,24,wt %,0.010438116,400,0.789473684,7.177033493
GS24,PEG2000,0,wt %,0.004990835,2000,0,0
GS24,PEG2000,4,wt %,-0.014626271,2000,0.020833333,0.946969697
GS24,PEG2000,8,wt %,-0.029351881,2000,0.043478261,1.976284585
GS24,PEG2000,12,wt %,-0.044574682,2000,0.068181818,3.099173554
GS24,PEG2000,16,wt %,-0.057994635,2000,0.095238095,4.329004329
GS24,PEG2000,20,wt %,-0.065256516,2000,0.125,5.681818182
GS24,PEG2000,24,wt %,-0.079887749,2000,0.157894737,7.177033493
GS24,PEG6000,0,wt %,0.004990835,6000,0,0
GS24,PEG6000,4,wt %,-0.025436134,6000,0.006944444,0.946969697
GS24,PEG6000,8,wt %,-0.046092058,6000,0.014492754,1.976284585
GS24,PEG6000,12,wt %,-0.058254926,6000,0.022727273,3.099173554
GS24,PEG6000,16,wt %,-0.07772309,6000,0.031746032,4.329004329
GS24,PEG6000,20,wt %,-0.12082584,6000,0.041666667,5.681818182
GS24,PEG6000,24,wt %,-0.292943074,6000,0.052631579,7.177033493
GS24,PEG10000,0,wt %,0.004990835,10000,0,0
GS24,PEG10000,4,wt %,-0.031419953,10000,0.004166667,0.946969697
GS24,PEG10000,8,wt %,-0.05060629,10000,0.008695652,1.976284585
GS24,PEG10000,12,wt %,-0.066019001,10000,0.013636364,3.099173554
GS24,PEG10000,16,wt %,-0.090232165,10000,0.019047619,4.329004329
GS24,PEG10000,20,wt %,-0.220608781,10000,0.025,5.681818182
GS24,PEG10000,24,wt %,-0.419634367,10000,0.031578947,7.177033493
GS24,L-Proline,0,wt %,0.004990835,115.13,0,0
GS24,L-Proline,4,wt %,0.028572724,115.13,0.361909725,0.361909725
GS24,L-Proline,8,wt %,0.035598402,115.13,0.755289861,0.755289861
GS24,L-Proline,12,wt %,0.043601158,115.13,1.184431828,1.184431828
GS24,L-Proline,16,wt %,0.033142167,115.13,1.654444458,1.654444458
GS24,L-Proline,20,wt %,0.056511606,115.13,2.171458351,2.171458351
GS24,L-Proline,24,wt %,0.061227531,115.13,2.74289476,2.74289476
