protein_name,N,repeat,solute,conc,conc_unit,E_f,E_f_GS,chi
PUMA,34,2,Ficoll,8,wt %,0.695088809,0.480238222,-0.139737665
PUMA,34,2,Ficoll,12,wt %,0.724541554,0.480238222,-0.160009845
PUMA,34,2,Ficoll,16,wt %,0.758565531,0.480238222,-0.184526676
PUMA,34,2,Ficoll,20,wt %,0.799782017,0.480238222,-0.216515086
PUMA,34,2,Ficoll,24,wt %,0.833587273,0.480238222,-0.245519579
PUMA,34,2,D-Sorbitol,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,D-Sorbitol,4,wt %,0.636791202,0.480238222,-0.101257495
PUMA,34,2,D-Sorbitol,8,wt %,0.636554215,0.480238222,-0.101104023
PUMA,34,2,D-Sorbitol,12,wt %,0.643576009,0.480238222,-0.105658787
PUMA,34,2,D-Sorbitol,16,wt %,0.642447316,0.480238222,-0.104925569
PUMA,34,2,D-Sorbitol,20,wt %,0.647700889,0.480238222,-0.108342146
PUMA,34,2,D-Sorbitol,24,wt %,0.663760283,0.480238222,-0.118853024
PUMA,34,2,Glycerol,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,Glycerol,4,wt %,0.624413189,0.480238222,-0.093262088
PUMA,34,2,Glycerol,8,wt %,0.613218015,0.480238222,-0.08606084
PUMA,34,2,Glycerol,12,wt %,0.613941719,0.480238222,-0.086525661
PUMA,34,2,Glycerol,16,wt %,0.604732184,0.480238222,-0.080616316
PUMA,34,2,Glycerol,20,wt %,0.599561807,0.480238222,-0.07730326
PUMA,34,2,Glycerol,24,wt %,0.59214527,0.480238222,-0.072554774
PUMA,34,2,PEG200,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG200,4,wt %,0.611216441,0.480238222,-0.084775703
PUMA,34,2,PEG200,8,wt %,0.599487796,0.480238222,-0.077255855
PUMA,34,2,PEG200,12,wt %,0.588663264,0.480238222,-0.070326416
PUMA,34,2,PEG200,16,wt %,0.574210768,0.480238222,-0.061078492
PUMA,34,2,PEG200,20,wt %,0.562781489,0.480238222,-0.053758801
PUMA,34,2,PEG200,24,wt %,0.551444611,0.480238222,-0.046484492
PUMA,34,2,PEG1500,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG1500,4,wt %,0.637709865,0.480238222,-0.101852581
PUMA,34,2,PEG1500,8,wt %,0.658062435,0.480238222,-0.115111232
PUMA,34,2,PEG1500,12,wt %,0.68448929,0.480238222,-0.132605551
PUMA,34,2,PEG1500,16,wt %,0.763339034,0.480238222,-0.188085575
PUMA,34,2,PEG1500,20,wt %,0.854921078,0.480238222,-0.265674776
PUMA,34,2,PEG1500,24,wt %,0.908631299,0.480238222,-0.327007295
PUMA,34,2,PEG4000,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG4000,4,wt %,0.651192287,0.480238222,-0.110618273
PUMA,34,2,PEG4000,8,wt %,0.694249287,0.480238222,-0.139169982
PUMA,34,2,PEG4000,12,wt %,0.812685294,0.480238222,-0.227229901
PUMA,34,2,PEG4000,16,wt %,0.913690119,0.480238222,-0.333982467
PUMA,34,2,PEG4000,20,wt %,0.972340336,0.480238222,-0.454727623
PUMA,34,2,PEG4000,24,wt %,0.992289146,0.480238222,-0.560775959
PUMA,34,2,PEG8000,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG8000,4,wt %,0.647478611,0.480238222,-0.108197392
PUMA,34,2,PEG8000,8,wt %,0.720215633,0.480238222,-0.156984524
PUMA,34,2,PEG8000,12,wt %,0.845104117,0.480238222,-0.256187156
PUMA,34,2,PEG8000,16,wt %,0.945908945,0.480238222,-0.387431373
PUMA,34,2,PEG8000,20,wt %,0.981337258,0.480238222,-0.490119671
PUMA,34,2,PEG8000,24,wt %,0.992850326,0.480238222,-0.566313592
PUMA,34,2,Sucrose,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,Sucrose,4,wt %,0.633219151,0.480238222,-0.098945973
PUMA,34,2,Sucrose,8,wt %,0.626287105,0.480238222,-0.094470021
PUMA,34,2,Sucrose,12,wt %,0.619120016,0.480238222,-0.089854245
PUMA,34,2,Sucrose,16,wt %,0.615454481,0.480238222,-0.087497563
PUMA,34,2,Sucrose,20,wt %,0.616376914,0.480238222,-0.08809039
PUMA,34,2,Sucrose,24,wt %,0.61652486,0.480238222,-0.088185486
PUMA,34,2,L(+)-Arabinose,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,L(+)-Arabinose,4,wt %,0.636573407,0.480238222,-0.101116451
PUMA,34,2,L(+)-Arabinose,8,wt %,0.626161789,0.480238222,-0.094389217
PUMA,34,2,L(+)-Arabinose,12,wt %,0.61557364,0.480238222,-0.087574135
PUMA,34,2,L(+)-Arabinose,16,wt %,0.62116332,0.480238222,-0.091169067
PUMA,34,2,L(+)-Arabinose,20,wt %,0.620830445,0.480238222,-0.090954811
PUMA,34,2,L(+)-Arabinose,24,wt %,0.61949191,0.480238222,-0.090093489
PUMA,34,2,Dextran,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,Dextran,4,wt %,0.695652919,0.480238222,-0.140119398
PUMA,34,2,Dextran,8,wt %,0.742508015,0.480238222,-0.172783557
PUMA,34,2,Dextran,12,wt %,0.799596533,0.480238222,-0.216363869
PUMA,34,2,Dextran,16,wt %,0.848145726,0.480238222,-0.259085398
PUMA,34,2,Dextran,20,wt %,0.883098084,0.480238222,-0.295451581
PUMA,34,2,Dextran,24,wt %,0.94171222,0.480238222,-0.379294945
PUMA,34,2,EG,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,EG,4,wt %,0.648170539,0.480238222,-0.108648055
PUMA,34,2,EG,8,wt %,0.654646383,0.480238222,-0.112874759
PUMA,34,2,EG,12,wt %,0.657469872,0.480238222,-0.114722927
PUMA,34,2,EG,16,wt %,0.661411266,0.480238222,-0.117308625
PUMA,34,2,EG,20,wt %,0.659091282,0.480238222,-0.115785796
PUMA,34,2,EG,24,wt %,0.647374512,0.480238222,-0.108129606
PUMA,34,2,PEG400,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG400,4,wt %,0.627017383,0.480238222,-0.094940984
PUMA,34,2,PEG400,8,wt %,0.622859994,0.480238222,-0.092261495
PUMA,34,2,PEG400,12,wt %,0.621328655,0.480238222,-0.091275493
PUMA,34,2,PEG400,16,wt %,0.622276744,0.480238222,-0.091885892
PUMA,34,2,PEG400,20,wt %,0.621866326,0.480238222,-0.091621634
PUMA,34,2,PEG400,24,wt %,0.615294285,0.480238222,-0.087394623
PUMA,34,2,PEG2000,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG2000,4,wt %,0.653298525,0.480238222,-0.111993662
PUMA,34,2,PEG2000,8,wt %,0.672781719,0.480238222,-0.124809436
PUMA,34,2,PEG2000,12,wt %,0.712363009,0.480238222,-0.15153755
PUMA,34,2,PEG2000,16,wt %,0.783688459,0.480238222,-0.203660783
PUMA,34,2,PEG2000,20,wt %,0.871892845,0.480238222,-0.283096926
PUMA,34,2,PEG2000,24,wt %,0.917347803,0.480238222,-0.339212032
PUMA,34,2,PEG6000,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG6000,4,wt %,0.657847423,0.480238222,-0.114970317
PUMA,34,2,PEG6000,8,wt %,0.71329281,0.480238222,-0.152179617
PUMA,34,2,PEG6000,12,wt %,0.814582002,0.480238222,-0.228839262
PUMA,34,2,PEG6000,16,wt %,0.917217581,0.480238222,-0.339022991
PUMA,34,2,PEG6000,20,wt %,0.975111339,0.480238222,-0.464491192
PUMA,34,2,PEG6000,24,wt %,0.989010275,0.480238222,-0.533799146
PUMA,34,2,PEG10000,0,wt %,N/A,N/A,-0.111467597
PUMA,34,2,PEG10000,4,wt %,0.654991291,0.480238222,-0.113100345
PUMA,34,2,PEG10000,8,wt %,0.737887527,0.480238222,-0.169464277
PUMA,34,2,PEG10000,12,wt %,0.865766291,0.480238222,-0.276643786
PUMA,34,2,PEG10000,16,wt %,0.95599124,0.480238222,-0.409178533
PUMA,34,2,PEG10000,20,wt %,0.99132945,0.480238222,-0.552032159
PUMA,34,2,PEG10000,24,wt %,0.999485647,0.480238222,-0.720623701
PUMA,34,2,Buffer (standard),0,N/A,0.633305742,0.480238222,-0.099001964
PUMA,34,2,Buffer (standard),0,N/A,0.636296031,0.480238222,-0.100936842
PUMA,34,2,Buffer (standard),0,N/A,0.63065333,0.480238222,-0.097287798
PUMA,34,2,Buffer (standard),0,N/A,0.636450627,0.480238222,-0.101036944
PUMA,34,2,Buffer (standard),0,N/A,0.641168179,0.480238222,-0.104095135
PUMA,34,2,Buffer (standard),0,N/A,0.643672833,0.480238222,-0.105721706
PUMA,34,2,L-Proline,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,L-Proline,4,wt %,0.624332264,0.480238222,-0.093209941
PUMA,34,2,L-Proline,8,wt %,0.616508983,0.480238222,-0.088175281
PUMA,34,2,L-Proline,12,wt %,0.608979327,0.480238222,-0.083340046
PUMA,34,2,L-Proline,16,wt %,0.603627576,0.480238222,-0.079908277
PUMA,34,2,L-Proline,20,wt %,0.603180757,0.480238222,-0.07962191
PUMA,34,2,L-Proline,24,wt %,0.606814703,0.480238222,-0.081951569
PUMA,34,2,Glycine,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Glycine,2,wt %,0.656966013,0.480238222,-0.114392868
PUMA,34,2,Glycine,4,wt %,0.68077667,0.480238222,-0.130124584
PUMA,34,2,Glycine,6,wt %,0.719012292,0.480238222,-0.156146159
PUMA,34,2,Glycine,8,wt %,0.75096236,0.480238222,-0.178924297
PUMA,34,2,Glycine,10,wt %,0.785934223,0.480238222,-0.205423767
PUMA,34,2,Glycine,12,wt %,0.816007866,0.480238222,-0.230055273
PUMA,34,2,Tricine,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Tricine,4,wt %,0.580754585,0.480238222,-0.065266066
PUMA,34,2,Tricine,8,wt %,0.551261509,0.480238222,-0.04636685
PUMA,34,2,Tricine,12,wt %,0.518992569,0.480238222,-0.025517963
PUMA,34,2,Tricine,16,wt %,0.503808944,0.480238222,-0.015597805
PUMA,34,2,Tricine,20,wt %,0.504556895,0.480238222,-0.016088573
PUMA,34,2,Tricine,24,wt %,0.50212445,0.480238222,-0.014491664
PUMA,34,2,Sarcosine,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Sarcosine,4,wt %,0.660039635,0.480238222,-0.116407999
PUMA,34,2,Sarcosine,8,wt %,0.697355831,0.480238222,-0.141273149
PUMA,34,2,Sarcosine,12,wt %,0.738108571,0.480238222,-0.169622506
PUMA,34,2,Sarcosine,16,wt %,0.782021463,0.480238222,-0.202358196
PUMA,34,2,Sarcosine,20,wt %,0.814757507,0.480238222,-0.228988649
PUMA,34,2,Sarcosine,24,wt %,0.842934735,0.480238222,-0.254141522
PUMA,34,2,BetaineH2O,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,BetaineH2O,4,wt %,0.622323173,0.480238222,-0.091915789
PUMA,34,2,BetaineH2O,8,wt %,0.621458113,0.480238222,-0.09135883
PUMA,34,2,BetaineH2O,12,wt %,0.625746961,0.480238222,-0.094121759
PUMA,34,2,BetaineH2O,16,wt %,0.62513909,0.480238222,-0.09372991
PUMA,34,2,BetaineH2O,20,wt %,0.634003302,0.480238222,-0.099453095
PUMA,34,2,BetaineH2O,24,wt %,0.648485545,0.480238222,-0.108853282
PUMA,34,2,L-Tryptophan,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,L-Tryptophan,0.2,wt %,0.718141448,0.480238222,-0.155540289
PUMA,34,2,L-Tryptophan,0.4,wt %,0.753485884,0.480238222,-0.18077504
PUMA,34,2,L-Tryptophan,0.6,wt %,0.760292531,0.480238222,-0.185810425
PUMA,34,2,L-Tryptophan,0.8,wt %,0.767711825,0.480238222,-0.191375537
PUMA,34,2,L-Tryptophan,1,wt %,0.763961028,0.480238222,-0.188551773
PUMA,34,2,L-Tryptophan,1.2,wt %,0.768877485,0.480238222,-0.192257534
PUMA,34,2,D-Galactose,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,D-Galactose,4,wt %,0.613314257,0.480238222,-0.08612265
PUMA,34,2,D-Galactose,8,wt %,0.598416789,0.480238222,-0.0765699
PUMA,34,2,D-Galactose,12,wt %,0.581485963,0.480238222,-0.065734032
PUMA,34,2,D-Galactose,16,wt %,0.569198245,0.480238222,-0.057869532
PUMA,34,2,D-Galactose,20,wt %,0.56325542,0.480238222,-0.054062547
PUMA,34,2,D-Galactose,24,wt %,0.56482535,0.480238222,-0.055068561
PUMA,34,2,Trehalose2H2O,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Trehalose2H2O,4,wt %,0.622910118,0.480238222,-0.092293777
PUMA,34,2,Trehalose2H2O,8,wt %,0.629226427,0.480238222,-0.096366409
PUMA,34,2,Trehalose2H2O,12,wt %,0.628242184,0.480238222,-0.095731159
PUMA,34,2,Trehalose2H2O,16,wt %,0.629563723,0.480238222,-0.096584162
PUMA,34,2,Trehalose2H2O,20,wt %,0.623852451,0.480238222,-0.09290079
PUMA,34,2,Trehalose2H2O,24,wt %,0.620355687,0.480238222,-0.090649272
PUMA,34,2,D-Mannitol,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,D-Mannitol,2,wt %,0.627388962,0.480238222,-0.095180669
PUMA,34,2,D-Mannitol,4,wt %,0.630890667,0.480238222,-0.097441104
PUMA,34,2,D-Mannitol,6,wt %,0.629219473,0.480238222,-0.09636192
PUMA,34,2,D-Mannitol,8,wt %,0.631955705,0.480238222,-0.098129242
PUMA,34,2,D-Mannitol,10,wt %,0.633770661,0.480238222,-0.099302624
PUMA,34,2,D-Mannitol,12,wt %,0.633320226,0.480238222,-0.099011329
PUMA,34,2,Xylitol,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Xylitol,4,wt %,0.626734438,0.480238222,-0.094758495
PUMA,34,2,Xylitol,8,wt %,0.617535411,0.480238222,-0.088835149
PUMA,34,2,Xylitol,12,wt %,0.615697885,0.480238222,-0.087653979
PUMA,34,2,Xylitol,16,wt %,0.616367424,0.480238222,-0.088084291
PUMA,34,2,Xylitol,20,wt %,0.620613991,0.480238222,-0.090815502
PUMA,34,2,Xylitol,24,wt %,0.617395857,0.480238222,-0.088745422
PUMA,34,2,Meso-Erythritol,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Meso-Erythritol,4,wt %,0.619925352,0.480238222,-0.090372361
PUMA,34,2,Meso-Erythritol,8,wt %,0.617604317,0.480238222,-0.088879454
PUMA,34,2,Meso-Erythritol,12,wt %,0.609405323,0.480238222,-0.083613372
PUMA,34,2,Meso-Erythritol,16,wt %,0.613290284,0.480238222,-0.086107254
PUMA,34,2,Meso-Erythritol,20,wt %,0.608467005,0.480238222,-0.083011366
PUMA,34,2,Meso-Erythritol,24,wt %,0.609177505,0.480238222,-0.083467198
PUMA,34,2,Myo-Inositol,0,wt %,N/A,N/A,-0.101346732
PUMA,34,2,Myo-Inositol,2,wt %,0.629543,0.480238222,-0.096570783
PUMA,34,2,Myo-Inositol,4,wt %,0.634001327,0.480238222,-0.099451817
PUMA,34,2,Myo-Inositol,6,wt %,0.636196222,0.480238222,-0.100872218
PUMA,34,2,Myo-Inositol,8,wt %,0.643408044,0.480238222,-0.105549647
PUMA,34,2,Myo-Inositol,10,wt %,0.649552304,0.480238222,-0.109548553
PUMA,34,2,Myo-Inositol,12,wt %,0.659719346,0.480238222,-0.116197817
PUMA,34,2,Urea,0,M,N/A,N/A,-0.101346732
PUMA,34,2,Urea,0.25,M,0.589339019,0.480238222,-0.070758841
PUMA,34,2,Urea,0.5,M,0.549974833,0.480238222,-0.04554001
PUMA,34,2,Urea,0.75,M,0.515056202,0.480238222,-0.022954336
PUMA,34,2,Urea,1,M,0.472409702,0.480238222,0.005244554
PUMA,34,2,Urea,1.25,M,0.437724332,0.480238222,0.028963961
PUMA,34,2,Urea,1.5,M,0.420858692,0.480238222,0.040838714
PUMA,34,2,GuHCl,0,M,N/A,N/A,-0.101346732
PUMA,34,2,GuHCl,0.25,M,0.494316474,0.480238222,-0.009348236
PUMA,34,2,GuHCl,0.5,M,0.401105458,0.480238222,0.055092885
PUMA,34,2,GuHCl,0.75,M,0.340311942,0.480238222,0.102010255
PUMA,34,2,GuHCl,1,M,0.294048105,0.480238222,0.142005471
PUMA,34,2,GuHCl,1.25,M,0.264099906,0.480238222,0.170713157
PUMA,34,2,GuHCl,1.5,M,0.244241283,0.480238222,0.191340975
PUMA,34,2,Buffer (no NaCl),0,N/A,0.736536099,0.480238222,-0.168498104
PUMA,34,2,Buffer (no NaCl),0,N/A,0.739671341,0.480238222,-0.170742779
PUMA,34,2,Buffer (no NaCl),0,N/A,0.734743467,0.480238222,-0.167219675
PUMA,34,2,Buffer (no NaCl),0,N/A,0.74094196,0.480238222,-0.17165572
PUMA,34,2,Buffer (no NaCl),0,N/A,0.740298057,0.480238222,-0.171192838
PUMA,34,2,Buffer (no NaCl),0,N/A,0.731940406,0.480238222,-0.165227752
PUMA,34,2,NaCl,0,M,N/A,N/A,-0.169089478
PUMA,34,2,NaCl,0.25,M,0.615476521,0.480238222,-0.087511726
PUMA,34,2,NaCl,0.5,M,0.591101803,0.480238222,-0.071886944
PUMA,34,2,NaCl,0.75,M,0.588218446,0.480238222,-0.070041778
PUMA,34,2,NaCl,1,M,0.597791219,0.480238222,-0.07616928
PUMA,34,2,NaCl,1.25,M,0.612225922,0.480238222,-0.085423776
PUMA,34,2,NaCl,1.5,M,0.640503872,0.480238222,-0.103664068
PUMA,34,2,KCl,0,M,N/A,N/A,-0.169089478
PUMA,34,2,KCl,0.25,M,0.620276756,0.480238222,-0.090598479
PUMA,34,2,KCl,0.5,M,0.606017168,0.480238222,-0.08144015
PUMA,34,2,KCl,0.75,M,0.617680667,0.480238222,-0.088928547
PUMA,34,2,KCl,1,M,0.646782594,0.480238222,-0.107744242
PUMA,34,2,KCl,1.25,M,0.658686158,0.480238222,-0.11552012
PUMA,34,2,KCl,1.5,M,0.677540239,0.480238222,-0.127968574
Ash1,83,2,Buffer (standard),0,N/A,0.444365268,0.357777907,-0.058479907
Ash1,83,2,Buffer (standard),0,N/A,0.44938833,0.357777907,-0.061663414
Ash1,83,2,Buffer (standard),0,N/A,0.445859357,0.357777907,-0.059428678
Ash1,83,2,Buffer (standard),0,N/A,0.450580766,0.357777907,-0.062416589
Ash1,83,2,Buffer (standard),0,N/A,0.441159471,0.357777907,-0.056438756
Ash1,83,2,Buffer (standard),0,N/A,0.448579508,0.357777907,-0.061151987
Ash1,83,2,Ficoll,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,Ficoll,4,wt %,0.476655438,0.357777907,-0.07866287
Ash1,83,2,Ficoll,8,wt %,0.529132544,0.357777907,-0.110367964
Ash1,83,2,Ficoll,12,wt %,0.646077732,0.357777907,-0.179474847
Ash1,83,2,Ficoll,16,wt %,0.752391215,0.357777907,-0.246282784
Ash1,83,2,Ficoll,20,wt %,0.840967675,0.357777907,-0.31276427
Ash1,83,2,Ficoll,24,wt %,0.978568851,0.357777907,-0.520196154
Ash1,83,2,D-Sorbitol,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,D-Sorbitol,4,wt %,0.429287143,0.357777907,-0.048812045
Ash1,83,2,D-Sorbitol,8,wt %,0.436770087,0.357777907,-0.053631701
Ash1,83,2,D-Sorbitol,12,wt %,0.425616442,0.357777907,-0.046431315
Ash1,83,2,D-Sorbitol,16,wt %,0.427888134,0.357777907,-0.047905993
Ash1,83,2,D-Sorbitol,20,wt %,0.436150191,0.357777907,-0.053234098
Ash1,83,2,D-Sorbitol,24,wt %,0.44648666,0.357777907,-0.059826555
Ash1,83,2,Glycerol,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,Glycerol,4,wt %,0.432008178,0.357777907,-0.050569748
Ash1,83,2,Glycerol,8,wt %,0.425943702,0.357777907,-0.046644022
Ash1,83,2,Glycerol,12,wt %,0.422667563,0.357777907,-0.044510572
Ash1,83,2,Glycerol,16,wt %,0.415250801,0.357777907,-0.039646244
Ash1,83,2,Glycerol,20,wt %,0.412106378,0.357777907,-0.037568974
Ash1,83,2,Glycerol,24,wt %,0.409006124,0.357777907,-0.035511824
Ash1,83,2,PEG200,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG200,4,wt %,0.475827685,0.357777907,-0.078153152
Ash1,83,2,PEG200,8,wt %,0.492861691,0.357777907,-0.088573597
Ash1,83,2,PEG200,12,wt %,0.538042944,0.357777907,-0.115660907
Ash1,83,2,PEG200,16,wt %,0.607196204,0.357777907,-0.156414413
Ash1,83,2,PEG200,20,wt %,0.659917355,0.357777907,-0.187785884
Ash1,83,2,PEG200,24,wt %,0.696811228,0.357777907,-0.210374724
Ash1,83,2,PEG1500,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG1500,4,wt %,0.593222657,0.357777907,-0.148186437
Ash1,83,2,PEG1500,8,wt %,0.795514232,0.357777907,-0.276690945
Ash1,83,2,PEG1500,12,wt %,0.874683906,0.357777907,-0.343833583
Ash1,83,2,PEG1500,16,wt %,0.929760285,0.357777907,-0.410220049
Ash1,83,2,PEG1500,20,wt %,0.963920128,0.357777907,-0.475363257
Ash1,83,2,PEG1500,24,wt %,0.979139481,0.357777907,-0.522395801
Ash1,83,2,PEG4000,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG4000,4,wt %,0.655718405,0.357777907,-0.185256724
Ash1,83,2,PEG4000,8,wt %,0.85795817,0.357777907,-0.327829053
Ash1,83,2,PEG4000,12,wt %,0.933099706,0.357777907,-0.415338214
Ash1,83,2,PEG4000,16,wt %,0.964991358,0.357777907,-0.478088717
Ash1,83,2,PEG4000,20,wt %,0.983470909,0.357777907,-0.54090494
Ash1,83,2,PEG4000,24,wt %,0.993831673,0.357777907,-0.611136538
Ash1,83,2,PEG8000,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG8000,4,wt %,0.668876267,0.357777907,-0.193206978
Ash1,83,2,PEG8000,8,wt %,0.856383673,0.357777907,-0.326386753
Ash1,83,2,PEG8000,12,wt %,0.93507107,0.357777907,-0.418450101
Ash1,83,2,PEG8000,16,wt %,0.965368636,0.357777907,-0.479064308
Ash1,83,2,PEG8000,20,wt %,0.981189941,0.357777907,-0.530724847
Ash1,83,2,PEG8000,24,wt %,0.99409119,0.357777907,-0.613929145
Ash1,83,2,Sucrose,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,Sucrose,4,wt %,0.423673148,0.357777907,-0.045166387
Ash1,83,2,Sucrose,8,wt %,0.414709858,0.357777907,-0.039289535
Ash1,83,2,Sucrose,12,wt %,0.403029037,0.357777907,-0.03151955
Ash1,83,2,Sucrose,16,wt %,0.392343719,0.357777907,-0.024291862
Ash1,83,2,Sucrose,20,wt %,0.377863282,0.357777907,-0.014295884
Ash1,83,2,Sucrose,24,wt %,0.390257535,0.357777907,-0.022866498
Ash1,83,2,L(+)-Arabinose,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,L(+)-Arabinose,4,wt %,0.425528832,0.357777907,-0.046374357
Ash1,83,2,L(+)-Arabinose,8,wt %,0.392747653,0.357777907,-0.024567293
Ash1,83,2,L(+)-Arabinose,12,wt %,0.38330084,0.357777907,-0.01807803
Ash1,83,2,L(+)-Arabinose,16,wt %,0.366375276,0.357777907,-0.006184638
Ash1,83,2,L(+)-Arabinose,20,wt %,0.352943904,0.357777907,0.003523209
Ash1,83,2,L(+)-Arabinose,24,wt %,0.341050794,0.357777907,0.012341076
Ash1,83,2,Dextran,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,Dextran,4,wt %,0.632878508,0.357777907,-0.171607248
Ash1,83,2,Dextran,8,wt %,0.613817024,0.357777907,-0.160320122
Ash1,83,2,Dextran,12,wt %,0.627997716,0.357777907,-0.168709846
Ash1,83,2,Dextran,16,wt %,0.662251902,0.357777907,-0.189195166
Ash1,83,2,Dextran,20,wt %,0.769559969,0.357777907,-0.258051168
Ash1,83,2,Dextran,24,wt %,0.89001078,0.357777907,-0.359802674
Ash1,83,2,EG,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,EG,4,wt %,0.450484649,0.357777907,-0.062355914
Ash1,83,2,EG,8,wt %,0.464614572,0.357777907,-0.071211136
Ash1,83,2,EG,12,wt %,0.470218126,0.357777907,-0.074689122
Ash1,83,2,EG,16,wt %,0.462285406,0.357777907,-0.06976005
Ash1,83,2,EG,20,wt %,0.462254003,0.357777907,-0.069740464
Ash1,83,2,EG,24,wt %,0.447132077,0.357777907,-0.060235633
Ash1,83,2,PEG400,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG400,4,wt %,0.476331079,0.357777907,-0.078463177
Ash1,83,2,PEG400,8,wt %,0.522076879,0.357777907,-0.106162351
Ash1,83,2,PEG400,12,wt %,0.642282427,0.357777907,-0.17720732
Ash1,83,2,PEG400,16,wt %,0.742322338,0.357777907,-0.239553346
Ash1,83,2,PEG400,20,wt %,0.820573041,0.357777907,-0.295929002
Ash1,83,2,PEG400,24,wt %,0.877284535,0.357777907,-0.346446441
Ash1,83,2,PEG2000,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG2000,4,wt %,0.519834758,0.357777907,-0.104822934
Ash1,83,2,PEG2000,8,wt %,0.69645769,0.357777907,-0.210154534
Ash1,83,2,PEG2000,12,wt %,0.862993148,0.357777907,-0.332511374
Ash1,83,2,PEG2000,16,wt %,0.937352493,0.357777907,-0.422141478
Ash1,83,2,PEG2000,20,wt %,0.977613439,0.357777907,-0.51661695
Ash1,83,2,PEG2000,24,wt %,0.989910513,0.357777907,-0.577623019
Ash1,83,2,PEG6000,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG6000,4,wt %,0.555114979,0.357777907,-0.125756955
Ash1,83,2,PEG6000,8,wt %,0.779640475,0.357777907,-0.265157463
Ash1,83,2,PEG6000,12,wt %,0.921577622,0.357777907,-0.398402447
Ash1,83,2,PEG6000,16,wt %,0.958914871,0.357777907,-0.463414648
Ash1,83,2,PEG6000,20,wt %,0.980517261,0.357777907,-0.527914669
Ash1,83,2,PEG6000,24,wt %,0.995096666,0.357777907,-0.625809795
Ash1,83,2,PEG10000,0,wt %,N/A,N/A,-0.059929888
Ash1,83,2,PEG10000,4,wt %,0.580655385,0.357777907,-0.140794961
Ash1,83,2,PEG10000,8,wt %,0.827395108,0.357777907,-0.301427629
Ash1,83,2,PEG10000,12,wt %,0.935390245,0.357777907,-0.418960592
Ash1,83,2,PEG10000,16,wt %,0.967924698,0.357777907,-0.485905555
Ash1,83,2,PEG10000,20,wt %,0.987520458,0.357777907,-0.562212385
Ash1,83,2,PEG10000,24,wt %,0.999999,0.357777907,-0.90929008
Ash1,83,2,Buffer (standard),0,N/A,0.450132686,0.357777907,-0.062133683
Ash1,83,2,Buffer (standard),0,N/A,0.454407835,0.357777907,-0.064827418
Ash1,83,2,Buffer (standard),0,N/A,0.459027971,0.357777907,-0.067725104
Ash1,83,2,Buffer (standard),0,N/A,0.457366111,0.357777907,-0.066684379
Ash1,83,2,Buffer (standard),0,N/A,0.452997648,0.357777907,-0.063940215
Ash1,83,2,Buffer (standard),0,N/A,0.449675355,0.357777907,-0.061844795
Ash1,83,2,L-Proline,0,wt %,N/A,N/A,-0.064525932
Ash1,83,2,L-Proline,4,wt %,0.419540013,0.357777907,-0.042465281
Ash1,83,2,L-Proline,8,wt %,0.40157155,0.357777907,-0.030540668
Ash1,83,2,L-Proline,12,wt %,0.384092358,0.357777907,-0.018625654
Ash1,83,2,L-Proline,16,wt %,0.379251586,0.357777907,-0.015264907
